sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f
Aggregate,"MICKENBERG, JULIA L",AMS,386,CULTURAL HIST OF US SINCE 1865,0,3,2,1,0,0,0,0,0,0,0,0,0
Aggregate,"MEIKLE, JEFFREY L",AMS,385,CULTURAL HISTORY OF US TO 1865,0,2,4,0,3,0,0,0,0,0,0,0,0
Aggregate,"OSTROWER, FRANCIE",F A,381,CULTURAL POLICY & PARTICIPATN,0,15,8,1,0,0,0,0,0,0,0,0,0
Aggregate,"BORGE, JASON R",ILA,389,CULTURAL POLITICS OF IMITATION,0,5,1,3,0,0,0,0,0,0,0,0,0
Aggregate,"DE CESARE, DONNA",J,387P,CULTURAL SURVEY OF PHOTOGRAPHY,0,3,5,2,0,0,0,0,0,0,0,0,0
Aggregate,"STROSS, BRIAN M",ANT,307,CULTURE & COMMUNICATION-HONORS,0,8,5,1,0,0,0,0,0,0,0,0,0
Aggregate,"HANDMAN, COURTNEY",LIN,312C,CULTURE AND COMMUNICATION,0,40,13,8,11,0,5,2,0,1,3,2,2
Aggregate,"HOSEMANN, AIMEE",LIN,312C,CULTURE AND COMMUNICATION,0,109,0,4,14,0,0,1,0,0,1,0,5
Aggregate,"SLOTTA, JAMES",LIN,312C,CULTURE AND COMMUNICATION,0,28,13,19,8,5,1,5,1,0,0,1,0
Aggregate,"WEBSTER, ANTHONY K",LIN,312C,CULTURE AND COMMUNICATION,0,59,3,0,14,0,1,2,0,0,2,0,1
Aggregate,"HAYS, DREW",NTR,316,CULTURE AND FOOD,0,37,0,3,1,0,0,0,0,0,1,0,1
Aggregate,"STASKEL, DEANNA M",NTR,316,CULTURE AND FOOD,0,39,7,7,14,3,3,4,0,1,2,0,0
Aggregate,"POPAN, ADRIAN",SOC,307G,CULTURE AND SOCIETY IN THE US,0,24,3,4,4,1,0,1,0,1,0,1,2
Aggregate,"TATE, MARGARET",SOC,307G,CULTURE AND SOCIETY IN THE US,0,24,31,16,30,9,3,2,2,1,1,0,0
Aggregate,"ANDERSEN, CARRIE",AMS,311S,CULTURE OF THE RIGHT,0,2,3,8,4,2,0,0,1,0,0,0,0
Aggregate,"CAMPBELL, CRAIG A",ANT,325L,CULTURES AND ECOLOGIES,0,2,4,0,2,1,1,0,0,0,0,0,0
Aggregate,"WILSON, SAMUEL M",LAS,324L,CULTURES IN CONTACT,0,313,0,1,190,0,0,64,0,0,24,0,15
Aggregate,"CHATTERJEE, INDRANI",HIS,382N,CULTURES OF ECONOMY,0,4,3,1,0,0,0,0,0,0,0,0,0
Aggregate,"HARTIGAN, JOHN",ANT,325L,CULTURES OF SUSTAINABILITY,0,4,4,4,2,0,3,0,0,0,0,0,1
Aggregate,"REED, CORY A",UGS,302,"CULTURES: SPAIN, MEXICO, AM SW",0,4,4,2,1,1,0,0,0,0,0,0,0
Aggregate,"HOUGHTON, STEPHANIE A",ECO,351K,CURR ISS IN BUSINESS ECONOMICS,0,25,12,15,14,14,10,4,4,1,0,0,2
Aggregate,"MIRAVETE, EUGENIO J",ECO,351K,CURR ISS IN BUSINESS ECONOMICS,0,3,8,8,7,5,2,5,6,0,1,0,2
Aggregate,"EVANS, NEAL J II",AST,309,CURRENT TOPICS IN ASTRONOMY,0,28,0,17,17,8,8,8,2,0,1,1,1
Aggregate,"KUMAR, PAWAN",AST,309,CURRENT TOPICS IN ASTRONOMY,0,60,28,16,20,13,12,7,6,3,4,3,10
Aggregate,"DUDLEY, JAQUELIN P",BIO,384K,CURRENT TOPICS IN MICROBIOLOGY,0,8,2,0,0,0,0,0,0,0,0,0,0
Aggregate,"LAMBDIN, DOROTHY D",EDC,345,CURRIC ISS IN PHYSICAL EDUCATN,0,8,4,0,0,1,0,0,0,0,0,0,0
Aggregate,"BOMER, RANDY",EDC,383F,CURRICULUM THEORY,0,7,5,0,1,0,0,1,0,0,0,0,0
Aggregate,"DE LISSOVOY, NOAH",EDC,383F,CURRICULUM THEORY,0,12,3,0,0,0,0,0,0,0,0,0,0
Aggregate,"BOWEN, LEWIS P",M,365G,CURVES AND SURFACES,0,8,3,2,2,0,0,0,0,1,0,0,0
Aggregate,"FREED, DANIEL S",M,365G,CURVES AND SURFACES,0,7,2,3,1,2,2,1,0,0,1,0,2
Aggregate,"WALLS, STEPHEN M",MKT,382,CUSTOMER INSIGHTS,0,9,5,2,4,1,0,2,0,0,0,0,0
Aggregate,"WALLS, STEPHEN M",MKT,372,CUSTOMER INSIGHTS/EXPERIENCES,0,18,12,8,5,2,0,1,0,1,1,0,0
Aggregate,"LONGORIA, RAUL G",M E,379M,CYBER VEHICLE SYSTEMS,0,17,5,5,7,0,0,0,0,0,0,0,0
Aggregate,"NETHERCUT, WILLIAM R",C C,348,DAILY LIFE IN ANCIENT EGYPT,0,29,6,1,2,0,1,0,0,0,0,0,1
Aggregate,"ROSSEN PAVKOVIC, REBECCA",T D,317M,DANCE HISTORY I,0,43,22,7,9,7,3,0,3,0,0,2,2
Aggregate,"ANDERSON, CHARLES O",T D,317N,DANCE HISTORY II,0,9,4,1,0,0,0,0,0,0,0,0,0
Aggregate,"ROSSEN PAVKOVIC, REBECCA",T D,317N,DANCE HISTORY II,0,32,20,13,2,3,1,0,2,0,0,0,0
Aggregate,"CURRAN, TINA M",T D,332R,DANCE PEDAGOGY THEORY,0,28,1,3,1,1,0,1,0,0,1,0,0
Aggregate,"RONALD, KIRSTEN M",AMS,311S,DANCING IN AMERICA,0,11,5,2,5,2,2,3,1,0,1,0,1
Aggregate,"RAFFA, GUY P",ITL,390K,DANTE I,0,4,2,0,0,0,0,0,0,0,0,0,0
Aggregate,"WILKS, JENNIFER M",E,349S,DANTICAT AND DIAZ,0,2,4,3,4,0,0,1,0,0,0,0,1
Aggregate,"CORMACK, LAWRENCE K",PSY,184R,DATA ANALYSIS WITH R,0,9,0,2,1,0,0,0,0,0,0,0,0
Aggregate,"MUMFORD, JEANETTE A",PSY,184R,DATA ANALYSIS WITH R,0,8,4,3,0,0,0,0,0,0,0,0,0
Aggregate,"PUSTEJOVSKY, JAMES E",EDP,384,"DATA ANALYSIS, SIMUL, PROGRAM",0,5,0,1,1,0,0,0,0,0,0,0,0
Aggregate,"DEKINDER, JADE S",MKT,372,DATA ANALYTICS FOR MKT,0,63,6,11,1,0,0,1,0,0,0,0,0
Aggregate,"AMEN, SALLY K",SSC,302,DATA ANLY FOR HEALTH SCIENCES,0,11,8,5,3,8,3,7,2,1,2,0,2
Aggregate,"COLE, GUY W",SDS,302,DATA ANLY FOR HEALTH SCIENCES,0,31,16,12,13,5,4,2,0,0,1,0,1
Aggregate,"GOLUBSKI, CHRISTOPHER M",SDS,302,DATA ANLY FOR HEALTH SCIENCES,0,89,51,44,41,30,17,16,5,4,6,2,9
Aggregate,"LIN, LIZHEN",SDS,302,DATA ANLY FOR HEALTH SCIENCES,0,37,23,25,24,7,14,10,5,0,8,0,4
Aggregate,"MOORE, TERRI L",SSC,302,DATA ANLY FOR HEALTH SCIENCES,0,2,3,2,2,4,1,3,1,2,2,1,1
Aggregate,"OLSON, SUZAN D",SSC,302,DATA ANLY FOR HEALTH SCIENCES,0,12,18,16,15,26,12,12,9,1,6,1,7
Aggregate,"ROBBINS, PAUL A",SDS,302,DATA ANLY FOR HEALTH SCIENCES,0,94,49,37,33,18,12,15,8,2,1,0,3
Aggregate,"STACY, CATHERINE A",SDS,302,DATA ANLY FOR HEALTH SCIENCES,0,80,59,55,30,37,26,19,8,2,3,1,7
Aggregate,"SUN, NAN",E E,382V,DATA CONVERTERS,0,10,6,2,1,0,0,0,0,0,0,0,0
Aggregate,"CANNATA, PHILLIP E",C S,347,DATA MANAGEMENT,0,411,0,0,179,0,0,40,0,0,2,0,6
Aggregate,"SAAR-TSECHANSKY, MAYTAL",MKT,372,DATA MINING FOR BUSINESS INTEL,0,7,2,0,0,1,0,0,0,0,0,0,0
Aggregate,"GHOSH, JOYDEEP",E E,381V,DATA MINING: PREDICTIVE MODELS,0,17,6,4,3,3,0,0,0,0,0,0,0
Aggregate,"CARAMANIS, CONSTANTINE",E E,379K,DATA SCIENCE LABORATORY,0,3,2,2,6,4,4,1,0,0,1,0,0
Aggregate,"DIMAKIS, GEORGIOS-ALEX",E E,379K,DATA SCIENCE LABORATORY,0,6,2,4,3,5,1,3,0,0,0,0,2
Aggregate,"NOVAK, GORDON S JR",C S,314,DATA STRUCTURES,0,296,161,142,152,83,30,51,39,2,24,0,27
Aggregate,"MCDONALD, CHRISTIAN C",J,338G,DATA VISUALIZATION,0,5,8,2,2,3,0,0,0,0,0,0,1
Aggregate,"RAJAGOPALAN, RAMESH",MIS,373,DATA VISUALIZATION/ANLYTCS,0,14,8,6,0,1,0,0,0,0,0,0,0
Aggregate,"CANNATA, PHILLIP E",C S,378,DATA VISUALIZATION/WAREHOUSING,0,22,0,0,12,0,0,0,0,0,0,0,0
Aggregate,"HOWISON, JAMES L",INF,385T,DATA WRANGLING EXCEL SQL BEYND,0,72,6,4,1,1,0,0,0,0,0,0,0
Aggregate,"MCDONALD, CHRISTIAN C",J,333F,DATA-DRIVEN REPORTING,0,7,10,1,1,1,0,1,0,0,0,0,1
Aggregate,"GWIZDKA, JACEK",INF,385M,DATABASE MANAGEMENT,0,19,10,5,0,0,0,0,0,0,0,0,0
Aggregate,"HOWISON, JAMES L",INF,385M,DATABASE MANAGEMENT,0,12,5,1,0,0,0,0,0,0,0,0,0
Aggregate,"MOTE, JOHN R",MIS,325,DATABASE MANAGEMENT,0,263,175,131,114,131,55,65,54,0,15,3,15
Aggregate,"WALLACE, BYRON C",INF,385M,DATABASE MANAGEMENT,0,14,2,0,0,0,0,1,0,0,0,0,0
Aggregate,"WICKETT, KAREN M",INF,385M,DATABASE MANAGEMENT,0,11,4,2,0,0,0,0,0,0,0,0,0
Aggregate,"BATORY, DON S",C S,386D,DATABASE SYSTEMS,0,3,8,4,2,0,0,0,0,0,0,0,0
Aggregate,"HOUSER, HEATHER",E,349S,DAVID FOSTER WALLACE-HONORS,0,8,8,0,0,0,0,0,0,0,0,0,0
Aggregate,"PATTERSON, JAMES F",C C,348,DEATH/AFTERLIFE GRAECO-ROMAN,0,9,3,1,1,0,0,0,0,0,0,0,3
Aggregate,"OLWELL, ROBERT A",HIS,350R,DEBATING THE AMER REVOLUTION,0,8,7,3,1,1,0,0,0,0,0,0,0
Aggregate,"LANDAU, BRENT",R S,346,DEBATING THE BIBLE IN 21ST CEN,0,23,7,1,1,0,0,1,0,0,0,0,2
Aggregate,"DICKERSON, MECHELE",UGS,302,"DEBT: THE GOOD, BAD AND UGLY",0,4,3,4,3,0,1,2,0,0,0,0,0
Aggregate,"DICKERSON, MECHELE",UGS,302,"DEBT: THE GOOD, BAD, & UGLY",0,14,5,5,5,2,1,2,1,0,0,0,0
Aggregate,"EMERSON, ERNEST A II",C S,340D,DEBUGGING & VERIFYING PROGRAMS,0,57,22,2,9,2,0,0,0,0,1,0,0
Aggregate,"LOCKERD, MARTIN B",E,350R,DECADENCE AND MODERNITY,0,3,6,7,4,0,0,0,0,0,0,0,0
Aggregate,"BICKEL, JAMES E",ORI,397,DECISION ANALYSIS II,0,17,15,1,1,0,0,0,0,0,0,0,1
Aggregate,"RHODES, BENJAMIN T JR",M,375T,DECISION ANALYTICS,0,4,4,5,1,1,1,0,0,0,0,0,0
Aggregate,"ENELOW, JAMES M",GOV,341M,DECISION THEORY,0,71,10,13,57,12,10,26,2,1,12,0,6
Aggregate,"STOLP, CHANDLER W",P A,188G,DECISION-MAKING & NEGOTIATION,0,2,3,3,0,0,0,0,0,0,0,0,0
Aggregate,"LAI, CHIU-MI",ANS,372,DECODING CLASCL CHINESE POETRY,0,8,1,1,3,0,1,0,0,0,0,0,0
Aggregate,"LOUIS, WILLIAM R",LAH,350,DECOLONIZATN OF BRITISH EMPIRE,0,7,5,0,1,0,0,0,0,0,0,0,0
Aggregate,"SOWELL, JASON S",LAR,388,DEFINING INFRASTRUCTURE,0,0,1,3,1,0,0,0,0,0,0,0,0
Aggregate,"LESSER, WAYNE",E,349S,DELILLO AND ERDRICH,0,8,2,2,3,3,2,0,0,0,1,0,1
Aggregate,"BRUNDIDGE, JENNIFER S",RTF,324F,"DEMOCRACY, POLIT, THE MEDIA",0,12,4,3,4,0,0,1,1,0,1,0,2
Aggregate,"MADRID, RAUL L",GOV,390L,DEMOCRATIC CONSOLIDATION,0,6,7,1,0,0,0,0,0,0,0,0,0
Aggregate,"TULIS, JEFFREY K",GOV,382M,DEMOCRATIC THEORY,0,4,1,1,0,0,0,0,0,0,0,0,0
Aggregate,"KIRK, DAVID S",SOC,321K,DEMOGRAPHY: CRIME & PUNISHMENT,0,3,3,2,4,3,1,2,2,1,1,0,1
Aggregate,"LEVACK, BRIAN P",HIS,387M,DEMONOLOGY AND WITCHCRAFT,0,3,2,0,1,0,0,0,0,0,0,0,0
Aggregate,"CHARLESWORTH, MICHAEL J",ARH,366N,DEREK JARMAN AND DAVID HOCKNEY,0,9,4,4,4,0,0,0,0,0,0,0,2
Aggregate,"CHARLESWORTH, MICHAEL J",ARH,366N,DEREK JARMAN: ART/FILM-MAKING,0,9,8,1,2,1,0,0,0,0,0,0,0
Aggregate,"HOLLIDAY, BRADLEY J",CH,317,DESCRIPT INORG CHEM,0,4,3,2,0,3,0,0,1,0,0,0,0
Aggregate,"HOLLIDAY, BRADLEY J",CH,317,DESCRIPT INORG CHEM-CHEM/BIOCH,0,17,18,15,25,9,4,2,6,3,0,0,1
Aggregate,"JONES, RICHARD A",CH,317,DESCRIPT INORG CHEM-CHEM/BIOCH,0,90,12,13,30,0,2,4,1,0,1,0,3
Aggregate,"FEINBERG, MELANIE D",INF,384M,DESCRPT TRADITNS IN CULT HERIT,0,11,13,6,0,0,0,0,0,0,0,0,0
Aggregate,"ATKINSON, SIMON D",ARC,386M,DESIGN  SUSTAINABLE COMMUNITIE,0,4,1,2,0,0,0,0,0,0,0,0,0
Aggregate,"SOWELL, JASON S",LAR,682,DESIGN & VISUAL STDS IN LAR I,0,6,3,5,9,3,0,0,0,0,0,0,0
Aggregate,"HASBROUCK, HOPE",LAR,682T,DESIGN & VISUAL STDS IN LAR II,0,2,9,9,5,3,0,0,1,0,0,0,0
Aggregate,"CATTERALL, KATE",DES,342,DESIGN AND PERSUASION,0,5,8,10,3,2,0,0,0,0,0,0,0
Aggregate,"CATTERALL, KATE",DES,322,DESIGN AND SOCIAL ENVIRONMENT,0,7,5,4,1,0,0,1,0,0,0,0,0
Aggregate,"PARK, JIWON",DES,322,DESIGN AND SOCIAL ENVIRONMENT,0,9,6,12,2,0,0,0,0,0,0,0,0
Aggregate,"POPE, BARBARA M",T D,314C,DESIGN FOR PERFORMANCE,0,15,12,8,11,3,1,0,3,0,0,0,0
Aggregate,"GORMAN, CARMA R",DES,313,DESIGN HISTORY LABORATORY,0,14,7,6,3,0,2,1,0,0,0,1,2
Aggregate,"ATKINSON, SIMON D",ARC,310K,DESIGN I,0,6,4,5,5,1,1,1,1,0,0,0,0
Aggregate,"BIRDSONG, JUDITH C",ARC,310K,DESIGN I,0,2,3,4,1,1,0,0,0,0,0,0,0
Aggregate,"DANZE, ELIZABETH A",ARC,310K,DESIGN I,0,4,3,2,1,1,0,0,0,0,0,0,0
Aggregate,"GAMBLE, SARAH",ARC,310K,DESIGN I,0,4,2,4,2,0,0,0,0,0,0,0,0
Aggregate,"LEDESMA DE LEON, EDNA",ARC,310K,DESIGN I,0,2,4,3,2,1,1,0,0,0,0,0,0
Aggregate,"LEWIS, CHARLTON N",ARC,310K,DESIGN I,0,11,11,12,8,2,0,0,0,0,0,0,0
Aggregate,"ODOM, CLAY D",ARC,310K,DESIGN I,0,1,10,4,5,0,1,0,0,2,0,0,0
Aggregate,"ROSNER, JOYCE",ARC,310K,DESIGN I,0,6,12,15,10,4,0,0,0,0,0,0,0
Aggregate,"RYSAVY, JOHN PAUL",ARC,310K,DESIGN I,0,2,3,5,1,0,1,0,0,0,0,0,0
Aggregate,"SIDDIQUI, IGOR P",ARC,310K,DESIGN I,0,2,1,3,3,2,0,0,0,0,0,0,0
Aggregate,"BENEDIKT, MICHAEL L",ARC,310L,DESIGN II,0,10,13,13,13,4,2,0,1,0,0,0,0
Aggregate,"BLOOD, JOHN P",ARC,310L,DESIGN II,0,4,3,4,0,0,0,0,0,0,0,0,0
Aggregate,"DI PIAZZA, CHARLES H",ARC,310L,DESIGN II,0,3,1,5,1,0,2,0,0,0,0,0,0
Aggregate,"FARRELL, ELIZABETH",ARC,310L,DESIGN II,0,1,3,5,1,0,1,0,0,0,0,0,0
Aggregate,"FELIZ ARRIZABALAGA, NEREA",ARC,310L,DESIGN II,0,4,6,5,6,0,0,0,0,0,0,0,0
Aggregate,"GASKINS, ALLISON H",ARC,310L,DESIGN II,0,3,2,0,3,1,1,0,0,0,0,0,0
Aggregate,"GREIG, KATHARINE B",ARC,310L,DESIGN II,0,2,2,2,2,3,0,0,0,0,0,0,0
Aggregate,"IBARRA SEVILLA, BENJAMIN",ARC,310L,DESIGN II,0,2,5,4,0,0,0,0,0,0,0,0,0
Aggregate,"PINTO DE OLIVEIRA, ANA FR",ARC,310L,DESIGN II,0,3,6,0,1,1,1,0,0,0,0,0,0
Aggregate,"REED, JOHANNA H",ARC,310L,DESIGN II,0,2,2,3,4,1,0,0,0,0,0,0,0
Aggregate,"SIMON, KEITH",ARC,310L,DESIGN II,0,4,5,0,1,1,0,0,0,0,0,0,0
Aggregate,"STESHYN, NICHOLAS D",ARC,310L,DESIGN II,0,4,2,3,0,0,1,0,0,0,0,0,0
Aggregate,"BIEG, KORY",ARC,320K,DESIGN III,0,3,6,4,2,1,0,0,0,0,0,0,0
Aggregate,"BIRDSONG, JUDITH C",ARC,320K,DESIGN III,0,2,6,5,0,0,0,0,1,0,0,0,0
Aggregate,"CUFFY, BRANDON M",ARC,320K,DESIGN III,0,0,3,4,4,2,1,1,0,0,0,0,0
Aggregate,"DANZE, ELIZABETH A",ARC,320K,DESIGN III,0,1,10,1,3,0,0,0,0,0,0,0,0
Aggregate,"DEZINSKI, JENNA M",ARC,320K,DESIGN III,0,4,2,2,4,1,0,0,0,0,0,0,0
Aggregate,"DI PIAZZA, CHARLES H",ARC,320K,DESIGN III,0,4,5,6,9,2,1,1,0,0,0,0,0
Aggregate,"GAMBLE, SARAH",ARC,320K,DESIGN III,0,2,4,4,2,0,1,0,0,0,1,0,0
Aggregate,"GASKINS, ALLISON H",ARC,320K,DESIGN III,0,11,6,2,4,0,0,3,0,0,0,0,1
Aggregate,"MIRO, JUAN",ARC,320K,DESIGN III,0,2,3,4,2,2,0,1,0,0,0,0,0
Aggregate,"PINTO DE OLIVEIRA, ANA FR",ARC,320K,DESIGN III,0,2,4,2,6,0,1,0,0,0,0,0,0
Aggregate,"QUINONES, ERICA D",ARC,320K,DESIGN III,0,1,3,2,1,3,2,1,0,0,1,0,0
Aggregate,"RICHARDSON, EDWARD E",ARC,320K,DESIGN III,0,4,6,2,1,0,0,0,1,0,0,0,0
Aggregate,"SIDDIQUI, IGOR P",ARC,320K,DESIGN III,0,7,8,9,3,1,1,0,0,0,0,0,0
Aggregate,"BODUCH, MICHAEL R",ARI,320K,DESIGN III-INTERIORS,0,5,0,2,1,2,0,0,0,0,0,0,0
Aggregate,"GLASS, TAMIE M",ARI,320K,DESIGN III-INTERIORS,0,7,8,11,4,0,0,1,0,0,0,0,0
Aggregate,"ALMY, DEAN J",ARC,520L,DESIGN IV,0,9,8,12,8,0,0,4,0,0,0,0,0
Aggregate,"ATKINSON, SIMON D",ARC,520L,DESIGN IV,0,2,2,3,6,1,1,0,0,0,0,0,0
Aggregate,"DI PIAZZA, CHARLES H",ARC,520L,DESIGN IV,0,4,1,0,2,3,3,0,0,0,0,0,0
Aggregate,"DOLL, LARRY A",ARC,520L,DESIGN IV,0,5,1,6,2,0,0,0,0,0,0,0,0
Aggregate,"FREEDBERG, AMY B",ARC,520L,DESIGN IV,0,3,2,4,2,1,1,0,0,0,0,0,0
Aggregate,"GAMBLE, SARAH",ARC,520L,DESIGN IV,0,3,8,9,4,1,0,1,1,0,0,0,0
Aggregate,"GARUFO, CARMEN M",ARC,520L,DESIGN IV,0,0,5,3,1,1,2,1,0,0,0,0,0
Aggregate,"KRAGER, CHRIS",ARC,520L,DESIGN IV,0,1,2,3,2,2,2,1,0,0,1,0,0
Aggregate,"LEWIS, CHARLTON N",ARC,520L,DESIGN IV,0,11,9,17,11,4,2,0,0,0,0,0,0
Aggregate,"WIEDEMANN, NICHOLE",ARC,520L,DESIGN IV,0,2,2,6,2,0,1,0,0,0,0,0,0
Aggregate,"ODOM, CLAY D",ARI,520L,DESIGN IV-INTERIORS,0,3,1,4,2,1,0,0,0,0,0,0,0
Aggregate,"SCHONE, EVA E",ARI,520L,DESIGN IV-INTERIORS,0,1,3,3,3,0,0,0,0,0,0,0,0
Aggregate,"SIDDIQUI, IGOR P",ARI,520L,DESIGN IV-INTERIORS,0,8,7,3,2,0,0,0,0,0,0,0,0
Aggregate,"SHEARER, ALLAN W",LAR,385M,DESIGN METHODS,0,12,7,4,1,1,0,0,0,0,0,0,0
Aggregate,"ELBERT, DONALD L",BME,377T,DESIGN OF ARTIFICIAL ORGANS,0,14,3,0,7,0,0,0,0,0,0,0,0
Aggregate,"ATKINSON, SIMON D",ARC,386M,DESIGN OF NEW COMMUNITIES,0,0,8,7,1,0,0,0,0,0,0,0,0
Aggregate,"CULPEPPER, LINDSEY L",DES,351,DESIGN PERSPECTIVES,0,3,5,7,4,0,0,0,0,0,0,0,0
Aggregate,"FRAZER, COLIN R",DES,351,DESIGN PERSPECTIVES,0,7,9,1,0,0,0,0,0,0,0,0,0
Aggregate,"LEE, GLORIA J",DES,371,DESIGN PRACTICUM,0,11,6,2,7,2,5,3,0,0,0,0,0
Aggregate,"BLOODGOOD, WILLIAM",T D,388L,DESIGN SKILLS: DIGTL RENDERING,0,11,9,1,5,1,2,0,0,0,0,0,0
Aggregate,"MORRIS, KIT R",DES,340,DESIGN SYSTEMS,0,6,8,5,3,1,3,2,0,0,0,0,0
Aggregate,"CULPEPPER, LINDSEY L",DES,311J,DESIGN TECHNOLOGIES I,0,5,4,3,3,2,1,0,0,0,0,0,0
Aggregate,"LEE, GLORIA J",DES,311J,DESIGN TECHNOLOGIES I,0,7,8,1,1,1,1,0,0,0,0,0,0
Aggregate,"WALKER, JAMES M",DES,311J,DESIGN TECHNOLOGIES I,0,4,11,1,0,0,0,0,0,0,0,0,0
Aggregate,"BRUNER, RYAN D",DES,311K,DESIGN TECHNOLOGIES II,0,4,2,3,0,4,1,0,0,0,0,0,0
Aggregate,"HUH, JOOHEE",DES,311K,DESIGN TECHNOLOGIES II,0,10,1,4,2,0,1,1,0,0,0,0,0
Aggregate,"NASADOWSKI, REBECCA S",DES,320,DESIGN THEORIES & METHODS,0,6,5,2,0,0,0,0,0,0,0,0,0
Aggregate,"HUH, JOOHEE",DES,320,DESIGN THEORY AND METHOD,0,4,1,1,0,1,2,2,0,0,0,0,0
Aggregate,"NASADOWSKI, REBECCA S",DES,320,DESIGN THEORY AND METHOD,0,3,8,0,4,3,0,0,0,0,0,1,0
Aggregate,"TRIGGS, RILEY G",DES,320,DESIGN THEORY AND METHOD,0,11,7,0,0,0,0,0,0,0,0,0,0
Aggregate,"LINDHOLM, AMBER",INF,385T,DESIGN THINKING,0,9,0,3,6,0,0,0,0,0,0,0,0
Aggregate,"RAGHUNATHAN, RAJAGOPAL",MKT,372,DESIGN THINKING FOR BUSN INNOV,0,11,15,1,1,0,0,0,0,0,0,0,0
Aggregate,"BIEG, KORY",ARC,520M,DESIGN V,0,8,16,4,1,0,0,0,0,0,0,0,0
Aggregate,"BIRDSONG, JUDITH C",ARC,520M,DESIGN V,0,3,14,6,2,1,2,0,0,0,0,0,0
Aggregate,"DOLL, LARRY A",ARC,520M,DESIGN V,0,2,3,7,2,0,0,0,0,0,0,0,0
Aggregate,"GARRISON, MICHAEL L",ARC,520M,DESIGN V,0,4,11,7,2,1,1,0,1,0,0,0,0
Aggregate,"HAETTASCH, MARTIN",ARC,520M,DESIGN V,0,2,2,8,1,2,0,0,0,0,0,0,0
Aggregate,"HASBROUCK, HOPE",ARC,520M,DESIGN V,0,5,6,8,6,0,0,1,0,0,0,0,0
Aggregate,"LEGGE, ROBERT M",ARC,520M,DESIGN V,0,6,7,2,0,0,0,0,0,0,0,0,0
Aggregate,"MCCALL, MICHAEL J",ARC,520M,DESIGN V,0,7,3,3,2,0,0,0,0,0,0,0,0
Aggregate,"SHORTALL, THOMAS C",ARC,520M,DESIGN V,0,3,4,5,0,2,0,0,0,0,0,0,0
Aggregate,"FELIZ ARRIZABALAGA, NEREA",ARI,530K,DESIGN V-INTERIORS,0,7,12,6,5,2,0,0,0,0,0,0,0
Aggregate,"GASKINS, ALLISON H",ARI,530K,DESIGN V-INTERIORS,0,7,3,0,1,0,0,2,0,0,0,0,0
Aggregate,"ALMY, DEAN J",ARC,530T,DESIGN VI,0,3,3,2,5,0,0,0,0,0,0,0,0
Aggregate,"BIRDSONG, JUDITH C",ARC,530T,DESIGN VI,0,11,14,9,8,3,2,1,0,0,0,0,0
Aggregate,"BLOOD, JOHN P",ARC,530T,DESIGN VI,0,7,4,3,1,0,0,0,0,0,0,0,0
Aggregate,"BRISCOE, DANELLE I",ARC,530T,DESIGN VI,0,5,7,2,6,1,0,0,0,0,0,0,0
Aggregate,"CUFFY, BRANDON M",ARC,530T,DESIGN VI,0,1,3,7,2,0,0,0,0,0,0,0,0
Aggregate,"HARGENS, MICHAEL G",ARC,530T,DESIGN VI,0,3,1,1,2,3,1,0,0,0,0,0,0
Aggregate,"LEACH, MATTHEW Z",ARC,530T,DESIGN VI,0,3,1,1,2,2,1,0,0,0,0,0,0
Aggregate,"LEGGE, ROBERT M",ARC,530T,DESIGN VI,0,2,5,1,4,0,0,0,0,0,0,0,0
Aggregate,"SMITH, MARLA",ARC,530T,DESIGN VI,0,4,3,3,1,0,0,0,0,0,0,0,0
Aggregate,"WANG, GARY",ARC,530T,DESIGN VI,0,5,2,3,0,0,0,0,0,0,0,0,0
Aggregate,"GLASS, TAMIE M",ARI,530T,DESIGN VI-INTERIORS,0,2,15,9,3,2,3,0,0,0,0,0,0
Aggregate,"JOHNSON, DEBRA K",ARI,530T,DESIGN VI-INTERIORS,0,3,4,2,1,0,0,0,0,0,0,0,0
Aggregate,"GLASS, TAMIE M",ARI,338,DESIGNING FOR HUMAN BEHAVIOR,0,14,12,11,2,0,0,0,0,0,0,0,0
Aggregate,"KIRISITS, MARY JO",C E,377K,DESIGNING SUSTAINABLE NANOMATE,0,8,2,0,0,0,0,0,0,0,0,0,0
Aggregate,"GOMES, FRANCISCO H",ARC,386M,DESIGNING THE WAY WE BUILD,0,14,7,8,4,1,0,0,0,0,0,0,0
Aggregate,"BLOOD, JOHN P",ARC,350R,DESIGNING VIRTUAL WORLDS,0,8,4,0,0,0,0,0,0,0,0,0,0
Aggregate,"PENCE, SUZANNE M",EDC,332S,DESIGNS FOR INSTR-MUSIC,0,15,4,0,0,0,0,0,0,0,0,0,1
Aggregate,"SIMMONS, AMY L",EDC,332S,DESIGNS FOR INSTR-MUSIC,0,6,1,6,5,2,0,0,0,0,0,0,0
Aggregate,"SCHROEDER-ARCE, ROXANNE",EDC,332S,DESIGNS FOR INSTR-THEATRE,0,8,2,2,2,0,1,0,0,0,0,0,0
Aggregate,"BAIN, CHRISTINA",EDC,332S,DESIGNS FOR INSTR-VAS,0,8,3,3,4,0,1,0,0,0,0,0,0
Aggregate,"POWELL, HEIDI C",EDC,332S,DESIGNS FOR INSTR-VAS,0,8,1,1,1,0,0,0,1,0,0,0,0
