sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f
Spring 2017,"WESTBROOK, JAY L",LAW,397S,SMNR: INTL BUSINESS LITIGATION,2,4,2,1,2,0,0,0,0,0,0,0,0
Spring 2017,"WETSEL, RODERICK E",LAW,397S,SMNR: TEXAS WIND LAW,1,11,0,0,1,0,1,0,0,0,0,0,0
Spring 2017,"WETZEL, MELISSA R",EDC,339C,COMMUNITY LITERACY,0,16,1,2,1,0,0,0,0,0,0,0,0
Spring 2017,"WETZEL, MELISSA R",EDC,339D,READING ASSESSMENT AND DEVEL-L,0,15,4,0,1,0,0,0,0,0,0,0,0
Spring 2017,"WHALLEY, SHANE O",S W,325,FOUNDATIONS OF SOCIAL JUSTICE,0,20,4,2,0,0,0,0,0,0,0,0,0
Spring 2017,"WHEELDON, MARIANNE",MUS,411B,EAR TRAINING AND SIGHT-SINGING,0,38,11,10,12,0,3,4,3,1,1,1,1
Spring 2017,"WHEELER, JOHN C",AST,309N,LIVES AND DEATHS OF STARS,0,36,20,25,23,22,21,14,7,9,2,12,2
Spring 2017,"WHITE, DEBORAH E",ASL,601D,AMERICAN SIGN LANGUAGE I: BEG,0,7,12,0,1,1,1,0,1,0,0,0,0
Spring 2017,"WHITE, DEBORAH E",ASL,610D,AMERICAN SIGN LANGUAGE II: BEG,0,10,15,6,6,3,0,1,0,0,0,0,0
Spring 2017,"WHITE, L M",C C,318,THE RISE OF CHRISTIANITY,0,19,8,7,8,4,2,2,1,0,2,0,0
Spring 2017,"WHITE, L M",R S,318,THE RISE OF CHRISTIANITY,0,15,4,3,4,1,0,1,0,0,0,0,0
Spring 2017,"WHITE, STEPHEN A",GK,507,FIRST-YEAR GREEK II,0,3,1,2,2,0,3,0,0,0,0,0,0
Spring 2017,"WHITEHEAD, SARAH J",SPN,610D,FIRST-YEAR SPANISH II,0,15,3,1,3,0,0,3,0,0,0,0,0
Spring 2017,"WHITELEY, MARVIN",BIO,206L,LAB EXP BIO: STRC/FUNC ORG-FRI,0,21,0,2,0,1,0,0,0,0,0,0,1
Spring 2017,"WHITELEY, MARVIN",CH,204,INTRO TO CHEMICAL PRACT-FRI,0,10,0,2,0,0,0,0,0,0,0,0,0
Spring 2017,"WHITSETT, DASON M",ARC,386M,ENERGY MODELING & DESIGN PROC,0,2,3,0,2,0,0,0,0,0,0,0,0
Spring 2017,"WHITTAKER, TIFFANY A",EDP,380C,14-STRUCT EQUATION MODELING,0,19,2,1,0,0,1,0,0,0,0,0,0
Spring 2017,"WHITTAKER, TIFFANY A",EDP,380C,2-FUNDAMENTAL STATISTICS,0,27,0,3,1,1,1,0,0,0,0,0,1
Spring 2017,"WICKELGREN, ABRAHAM L",LAW,460K,ANTITRUST,1,3,0,2,6,1,1,1,0,0,1,0,0
Spring 2017,"WIEDEMANN, NICHOLE",ARC,696,ADV DESIGN,0,3,0,1,1,0,0,0,0,0,0,0,0
Spring 2017,"WIEDEMANN, NICHOLE",ARC,561R,ADV DESIGN,0,1,4,0,4,1,0,0,0,0,0,0,0
Spring 2017,"WIKE, ERIN",B A,101S,PROF DEVLOP & CAREER PLANNING,0,120,4,2,4,0,1,1,1,0,0,0,0
Spring 2017,"WILCOX, GARY B",ADV,318J,INTRO TO ADV/INTEG BRAND COMM,0,12,34,23,71,0,19,12,12,6,4,4,7
Spring 2017,"WILCOX, GARY B",ADV,391K,SOCIAL MEDIA,0,4,1,0,1,0,0,0,0,0,0,0,0
Spring 2017,"WILCOX, GARY B",P R,378,SOCIAL MEDIA,0,5,6,2,0,0,0,0,0,0,0,0,0
Spring 2017,"WILCOX, REBECCA A",NSC,371,CAPSTONE THESIS SEMINAR-P S,0,10,2,2,0,0,0,0,0,0,0,0,0
Spring 2017,"WILDER, PAMELA",HDF,313,CHILD DEVELOPMENT,0,27,9,3,11,2,2,0,1,2,0,0,1
Spring 2017,"WILDER, PAMELA",HDF,340,ETH/PHIL/PROFSNL DEVEL ISSUES,0,37,14,3,1,0,0,0,0,0,0,0,0
Spring 2017,"WILES, KENNETH W",FIN,370,INTEGRATIVE FINANCE,0,36,37,30,17,3,2,1,0,0,0,0,0
Spring 2017,"WILKE, CLAUS O",SDS,348,COMPUTATNL BIO & BIOINFRMTCS,0,8,14,4,6,3,2,2,0,0,0,0,1
Spring 2017,"WILKE, CLAUS O",SDS,385,COMPUTATNL BIO & BIOINFRMTCS,0,6,6,0,1,0,0,0,0,0,0,0,0
Spring 2017,"WILKINS, JASON R",DES,335,TYPOGRAPHY II,0,5,5,0,1,0,0,0,0,0,0,0,0
Spring 2017,"WILKINSON, LYNN R",UGS,302,SEXUALITY IN EUROPEAN NOVEL,0,10,1,2,0,0,0,0,0,0,0,0,1
Spring 2017,"WILKS, JENNIFER M",E,314V,1-AFRICAN AMERICAN LIT AND CUL,0,4,4,4,5,3,0,0,0,0,0,0,0
Spring 2017,"WILKS, JENNIFER M",E,349S,DANTICAT AND DIAZ,0,2,4,3,4,0,0,1,0,0,0,0,1
Spring 2017,"WILLE, STEPHEN A",ADV,305S,INTEGRATED COMM FOR SPORTS,0,70,23,14,6,3,0,2,1,0,0,0,0
Spring 2017,"WILLE, STEPHEN A",ADV,378S,11-SPORTS AND SOCIAL MEDIA,0,9,12,7,9,6,1,0,0,0,0,0,0
Spring 2017,"WILLE, STEPHEN A",ADV,378S,SPORTS/ENTERTAINMENT LAW/BUSN,0,15,13,4,2,2,1,0,0,0,0,0,0
Spring 2017,"WILLE, STEPHEN A",ADV,391K,5-INTEGRATED COMM FOR SPORTS,0,1,3,2,2,0,0,0,0,0,0,0,0
Spring 2017,"WILLE, STEPHEN A",P R,305S,INTEGRATED COMM FOR SPORTS,0,29,13,4,1,1,0,0,0,0,0,0,0
Spring 2017,"WILLE, STEPHEN A",P R,378S,11-SPORTS AND SOCIAL MEDIA,0,0,4,3,3,2,0,0,0,0,0,0,0
Spring 2017,"WILLE, STEPHEN A",P R,378S,SPORTS/ENTERTAINMENT LAW/BUSN,0,5,6,2,1,0,0,0,0,0,0,0,0
Spring 2017,"WILLETT, THOMAS",RTF,333,INTRODUCTION TO SCREENWRITING,0,44,17,6,4,2,1,2,1,1,0,0,2
Spring 2017,"WILLETT, THOMAS",RTF,369,1-ADV SCRNWRT FOR FEATURE FILM,0,7,3,3,0,0,0,0,0,0,0,0,2
Spring 2017,"WILLIAMS, CHRISTINE L",SOC,395G,8-RDNGS IN GENDER & SEXUALITY,0,8,0,2,0,0,0,0,0,0,0,0,0
Spring 2017,"WILLIAMS, JOHN K",MKT,282,SPEC TOPICS IN STRAT MKT-TEMBA,0,11,12,33,18,2,0,0,0,0,0,0,0
Spring 2017,"WILLIAMS, JOHN K",MKT,320F,FOUNDATIONS OF MARKETING-WB,0,366,119,97,37,17,17,2,4,5,3,1,3
Spring 2017,"WILLIAMS, ROBERT O III",PHM,188P,PHARMACEUTICS LABORATORY,0,85,10,2,1,0,0,0,0,0,0,0,0
Spring 2017,"WILLIAMS, ROBERT O III",PHM,388M,PHARMACEUTICS,0,45,36,31,10,1,0,0,0,0,0,0,0
Spring 2017,"WILLIAMS, SEAN H",LAW,340,FAMILY LAW,2,4,3,9,7,2,2,1,0,0,1,0,0
Spring 2017,"WILLIAMS, SEAN H",LAW,421,CONTRACTS,5,10,10,25,11,6,3,1,0,0,0,0,2
Spring 2017,"WILLIAMSON, ERIC B",C E,381P,COMPUTER METHS IN STRUCT ANLY,0,1,2,1,10,1,0,0,0,0,0,0,0
Spring 2017,"WILLIAMSON, SINEAD",SDS,321,INTRO TO PROBABIL & STATISTICS,0,97,14,19,15,5,7,5,0,2,3,0,3
Spring 2017,"WILSON, CLARK R",GEO,325G,COMP APPLS IN GEO,0,4,4,2,1,0,0,4,0,0,0,0,0
Spring 2017,"WILSON, CLARK R",GEO,365P,POTENTIAL FLD APPL IN GEOPHYS,0,4,5,2,2,2,0,0,0,0,0,0,0
Spring 2017,"WILSON, JAMES P",PHM,186P,ADV PHARMACOTHERAPEUTICS LAB,0,24,3,3,0,0,0,0,0,0,0,0,0
Spring 2017,"WILSON, KRISTOPHER",J,301F,FUNDMNTL ISSUES IN JOURNALISM,0,25,25,23,22,27,11,9,5,1,2,1,2
Spring 2017,"WILSON, KRISTOPHER",J,346F,REPORTING ON THE ENVIRONMENT,0,3,1,1,5,4,0,0,0,0,0,0,0
Spring 2017,"WILSON, PATRICIA A",CRP,381M,2-QUAL & PARTICIPATORY MTHDS,0,5,5,11,11,1,0,0,0,0,0,0,0
Spring 2017,"WILSON, ROBERT H",P A,393L,URBAN DEV IN THE GLOBAL SOUTH,0,1,2,1,1,0,0,0,0,0,0,0,0
Spring 2017,"WILSON, ROBERT H",P A,397C,MULTIVAR ANLY FOR POLICY RSCH,0,8,5,4,5,1,1,0,0,0,0,0,0
Spring 2017,"WILSON, SAMUEL M",ANT,326L,CULTURES IN CONTACT,0,16,0,0,21,0,0,2,0,0,1,0,2
Spring 2017,"WILSON, SAMUEL M",LAS,324L,CULTURES IN CONTACT,0,10,0,0,2,0,0,1,0,0,0,0,1
Spring 2017,"WILTSHIRE, LYN C",T D,212P,FUNDMNTL PROJ DANCE PERF & REP,0,12,5,1,0,0,0,0,0,0,0,0,0
Spring 2017,"WILTSHIRE, LYN C",T D,302T,9-YOGA FOR DANCE,0,26,3,0,0,0,0,1,0,0,0,0,0
Spring 2017,"WILTSHIRE, LYN C",T D,352T,YOGA: MOVING IN STILLNESS,0,12,6,1,0,0,0,0,0,0,0,0,0
Spring 2017,"WINDHAM, BRANDY L",SED,378D,ASSMT PRAC IN AUTISM/DEVEL DIS,0,17,1,1,0,0,0,0,0,0,0,0,0
Spring 2017,"WINGET, DONALD E",AST,301,INTRODUCTION TO ASTRONOMY,0,93,0,27,56,0,12,8,0,3,0,0,2
Spring 2017,"WLEZIEN, CHRISTOPHER",GOV,385L,PANEL/MULTILEVEL DATA ANLY,0,10,7,0,0,0,0,0,0,0,0,0,0
Spring 2017,"WOJCIEHOWSKI, HANNAH C",E,336E,BRITISH LIT: BEGIN-RENAISSANCE,0,10,6,8,0,1,0,0,0,0,0,0,0
Spring 2017,"WOLESENSKY, WILLIAM R",M,302,INTRODUCTION TO MATHEMATICS,0,68,28,22,47,9,12,32,5,1,0,1,5
Spring 2017,"WOLESENSKY, WILLIAM R",M,408R,DIFF & INTEG CALC FOR SCIENCES,0,5,3,2,3,1,1,0,0,0,0,0,0
Spring 2017,"WOLFORD, MICHAEL S",GOV,360N,2-CAUSES OF WAR,0,10,11,12,7,7,4,2,2,0,0,0,1
Spring 2017,"WOLFORD, MICHAEL S",GOV,385N,INTRO TO FORMAL POL ANALYSIS,0,11,0,6,2,0,0,0,0,0,0,0,0
Spring 2017,"WONG, PATRICK P",P A,383C,AMERICAN WELFARE STATE,0,2,3,1,0,0,0,0,0,0,0,0,0
Spring 2017,"WOOD, BILLY H",M E,210,ENGINEERING DESIGN GRAPHICS,0,21,10,3,2,0,0,0,0,0,0,0,0
Spring 2017,"WOOD, BILLY H",M E,302,INTRO TO ENGR DSGN & GRAPHICS,0,20,1,0,2,0,0,0,0,0,0,0,0
Spring 2017,"WOOD, LUCILLE D",LAW,285,PROFESSIONAL RESPONSIBILITY,0,4,6,11,12,0,0,0,0,0,0,0,0
Spring 2017,"WOODARD, HELENA",E,314V,1-AFRICAN AMERICAN LIT AND CUL,0,6,5,2,2,1,0,0,1,0,0,1,1
Spring 2017,"WOODARD, HELENA",E,349S,5-TONI MORRISON,0,8,4,0,1,0,0,1,2,0,0,0,1
Spring 2017,"WOODBURY, ANTHONY C",UGS,303,DYING LANGUAGES: LING/DIVRSITY,0,64,20,6,3,4,2,2,0,0,0,0,0
Spring 2017,"WOODRUFF, PAUL B",PHL,387,VIRTUE ETHICS,0,5,2,0,0,0,0,0,0,0,0,0,0
Spring 2017,"WOODS, ANDREW K",LAW,379M,TECH POLICY LAB,0,3,3,3,1,0,0,0,0,0,0,0,0
Spring 2017,"WOODS, MARJORIE C",E,326K,LIT OF MIDDLE AGES IN TRANSLTN,0,13,4,4,1,0,0,0,0,0,0,0,0
Spring 2017,"WOOLLEY, PATRICK",LAW,282,CONFLICT OF LAWS,1,2,6,3,3,0,0,0,0,0,0,0,0
Spring 2017,"WOOLLEY, PATRICK",LAW,433,CIVIL PROCEDURE,3,11,13,28,11,5,2,3,0,0,0,0,0
Spring 2017,"WORDEN, MATTHEW",CH,153K,PHYSICAL CHEMISTRY LABORATORY,0,28,31,37,23,0,4,0,0,0,0,0,0
Spring 2017,"WORDEN, MATTHEW",CH,154K,PHYSICAL CHEMISTRY LABORATORY,0,2,1,4,10,1,2,3,0,0,0,0,0
Spring 2017,"WRIGHT, WALTER",LAW,381S,MEDIATION,1,2,2,0,0,0,0,0,0,0,0,0,0
Spring 2017,"WUSTER, TRACY A",E E,333T,ENGINEERING COMMUNICATION,0,30,5,16,8,6,5,2,2,0,0,0,4
Spring 2017,"WYNN, CHARTERS S",HIS,343M,HISTORY OF RUSSIA SINCE 1917,0,21,6,19,8,5,1,3,4,0,0,2,1
Spring 2017,"WYNN, CHARTERS S",HIS,350L,59-STALIN'S RUSSIA AT WAR,0,9,9,1,0,0,0,0,0,0,0,0,0
Spring 2017,"WYNNE, MICHAEL F JR",ASL,610D,AMERICAN SIGN LANGUAGE II: BEG,0,24,10,4,2,1,1,0,0,0,0,0,0
Spring 2017,"XHEMALCE, BLERTA",BIO,344,MOLECULAR BIOLOGY,0,20,8,7,12,5,5,2,3,2,0,0,1
Spring 2017,"XIE, CHONG",BME,349,BIOMEDICAL INSTRUMENTATION,0,15,13,22,22,22,6,3,0,0,1,0,0
Spring 2017,"XU, YING",ARE,346N,BUILDING ENVIRONMENTAL SYSTEMS,0,28,3,0,1,0,0,0,0,0,0,0,1
Spring 2017,"XU, YING",C E,397,RENEW ENERGY/ENVIR SUSTAINBLTY,0,15,3,2,0,0,0,0,0,0,0,0,0
Spring 2017,"YANCEY, JOHN A",ART,315K,BEGINNING DRAWING,0,11,3,3,1,0,0,0,0,0,0,0,0
Spring 2017,"YANG, JIE",CSD,311K,PHONETIC DESCRIPTION OF SPEECH,0,44,10,12,3,1,0,0,1,1,0,0,0
Spring 2017,"YANG, ZONG-LIANG",GEO,302C,"CLIMATE: PAST, PRESENT, FUTURE",0,11,5,1,37,5,0,24,3,0,6,1,3
Spring 2017,"YAO, ZHEN",PHY,102N,LABORATORY FOR PHY 302L,0,39,40,29,42,21,15,8,4,0,0,0,0
Spring 2017,"YAO, ZHEN",PHY,317K,GENERAL PHYSICS I,0,58,36,25,28,17,28,17,21,0,1,0,6
Spring 2017,"YEAZELL, JOHN A",PHY,303L,ENGINEERING PHYSICS II,0,27,11,12,4,2,7,0,2,0,0,2,3
Spring 2017,"YEH, HSIN-CHIH",BME,313L,INTRO NUMERICAL MTHDS IN BME,0,44,14,16,28,11,5,4,3,0,1,0,0
Spring 2017,"YELLMAN, CHRISTOPHER M",NSC,109,CONFERENCE COURSE-FRI,0,19,4,0,1,0,0,0,0,0,0,0,1
Spring 2017,"YERRABALLI, RAMESH",E E,306,INTRODUCTION TO COMPUTING,0,21,5,6,5,8,0,5,2,0,2,0,3
Spring 2017,"YERRABALLI, RAMESH",E E,319K,INTRO TO EMBEDDED SYSTEMS,0,49,23,10,15,9,23,12,6,0,4,0,0
Spring 2017,"YILMAZ, ALI E",E E,392L,COMPUTATIONAL ELECTROMAGNETICS,0,2,2,2,0,0,0,0,0,0,0,0,0
Spring 2017,"YOO, PHILIP Y",CTI,304,1-THE BIBLE & ITS INTERPRETERS,0,8,4,4,2,0,0,0,0,0,0,0,1
Spring 2017,"YOON, SAN",PED,105R,1-BEGINNING KARATE/TAE KWON DO,0,70,4,2,2,0,0,0,0,0,0,0,1
Spring 2017,"YOON, SAN",PED,105R,2-INTERMED KARATE/TAE KWON DO,0,17,1,1,0,0,0,0,0,0,0,0,0
Spring 2017,"YOON, SAN",PED,105T,1-BEGINNING JUDO,0,18,2,1,0,0,0,0,0,0,0,0,1
Spring 2017,"YOON, SAN",PED,105T,BEGINNING HAPKIDO/SELF-DEFENSE,0,17,0,1,0,0,0,0,0,0,0,0,1
Spring 2017,"YOUNG, CARA",N,396L,PRIM HC CNCPTS I-FNP/FPMHNP,0,8,0,0,5,0,0,0,0,0,0,0,0
Spring 2017,"YOUNG, EVAN A",LAW,486,FEDERAL COURTS,2,9,5,2,2,0,2,0,0,0,0,0,0
Spring 2017,"YOUNG, KENNETH R",GRG,301C,THE NATURAL ENVIRONMENT,0,20,16,13,41,14,10,22,9,9,6,1,2
Spring 2017,"YOUNG, KENNETH R",GRG,392M,SMNR BIODIVERSITY CONSERVATION,0,4,5,0,0,0,0,0,0,0,0,0,0
Spring 2017,"YOUNG, MICHAEL P",SOC,379M,SOCIOLOGICAL THEORY,0,47,0,0,33,0,0,2,0,0,0,0,0
Spring 2017,"YOUNG, ROBERT F",CRP,383,RESOURCE MANAGEMENT/RECYCLING,0,1,7,1,0,0,0,0,0,0,0,0,0
Spring 2017,"YOUNG, ROBERT F",UGS,303,GREEN CITIES,0,1,5,4,7,5,0,1,0,2,0,0,0
Spring 2017,"YOUNG, WILLIAM D",C S,361,INTRO TO COMPUTER SECURITY,0,69,0,0,31,0,0,15,0,0,0,0,1
Spring 2017,"YOUNG, WILLIAM D",C S,429,COMP ORGANIZATN AND ARCH,0,106,30,15,26,6,2,2,4,0,0,0,3
Spring 2017,"YOUNGDALE, ELIZABETH M",LAW,232S,PERSUASIVE WRTG AND ADVOCACY,2,6,8,9,7,3,2,1,0,0,0,0,0
Spring 2017,"YU, CHENG",M,341,LINEAR ALGEBRA AND MATRIX THRY,0,10,0,9,4,3,0,2,0,0,3,0,3
Spring 2017,"YU, CHENG",M,427L,ADV CALCULUS FOR APPLICATNS II,0,53,10,3,13,1,0,8,2,0,4,0,2
Spring 2017,"YU, EDWARD T",E E,302,INTRO ELECTRICAL ENGINEERING,0,5,1,7,11,4,5,7,2,0,2,0,2
Spring 2017,"YU, GUIHUA",M E,386P,1-INTRO TO PHASE TRANSFORMATNS,0,8,8,2,0,0,0,0,0,0,0,0,0
Spring 2017,"ZACKS, AARON S",RHE,309K,RHETORIC OF LAUGHTER,0,20,2,0,0,0,0,0,0,0,0,0,0
Spring 2017,"ZACKS, AARON S",RHE,330C,DIGITAL RHETORICS OF SATIRE,0,18,2,1,0,0,0,0,0,0,0,0,0
Spring 2017,"ZAMORA, EMILIO",HIS,314K,HISTORY OF MEXICAN AMERS IN US,0,80,28,14,9,6,2,0,0,0,0,0,0
Spring 2017,"ZAMORA, EMILIO",HIS,350R,MEXICAN AMERS IN TEXAS HISTORY,0,3,6,2,1,0,0,0,0,0,0,0,0
Spring 2017,"ZAMORA, EMILIO",MAS,316,HISTORY OF MEXICAN AMERS IN US,0,17,3,1,1,1,0,0,0,0,0,0,0
Spring 2017,"ZAMORA-OLIVARES, DIANA P",NSC,109,CONFERENCE COURSE-FRI,0,21,8,3,0,2,0,0,1,0,0,0,0
Spring 2017,"ZANETTI, RENATO",ASE,389P,8-SATELLITE CONTROL SYSTEMS,0,4,0,2,3,0,0,0,0,0,0,0,0
Spring 2017,"ZAPPLER, AMANDA",CSD,387P,CLINCL PRACTICUM IN AUDIOLOGY,0,15,0,0,2,0,0,0,0,0,0,0,0
Spring 2017,"ZARIPHOPOULOU, THALEIA",R M,391,MATHEMATICS IN FINANCE,0,4,1,1,0,0,0,0,0,0,0,0,0
Spring 2017,"ZARNIKAU, JAY W",P A,397C,APPLIED REGRESSION,0,0,4,0,1,1,0,0,0,0,0,0,0
Spring 2017,"ZARNIKAU, JAY W",SDS,385,2-APPLIED REGRESSION,0,14,2,2,2,1,0,0,0,0,0,0,0
Spring 2017,"ZARZYCKA, MARTA",WGS,305,INTRO TO WOMEN'S & GENDER STDS,0,2,4,6,1,2,0,0,0,0,0,0,2
Spring 2017,"ZAZUETA, MARIA DEL PILAR",LAS,366,POLITICS OF FOOD IN LATIN AMER,0,4,5,1,3,0,0,0,0,0,0,0,0
Spring 2017,"ZAZUETA, MARIA DEL PILAR",LAS,378,CAPSTONE LATIN AMER STUDIES,0,2,4,4,1,0,0,0,0,0,0,0,0
Spring 2017,"ZEMELMAN, BORIS",NEU,335,NEURAL SYSTEMS II,0,14,7,3,15,7,4,5,2,3,0,0,0
Spring 2017,"ZHANG, MING",CRP,384,7-TRANSIT-ORIENTED DEVELOPMENT,0,8,3,0,0,0,0,0,0,0,0,0,0
Spring 2017,"ZHANG, MING",CRP,384,METRO TRANSPORT & TRANSCAD GIS,0,5,2,1,1,0,0,0,0,0,0,0,0
Spring 2017,"ZHANG, XIAOLAN",FIN,367,INVESTMENT MANAGEMENT,0,55,14,15,18,3,2,2,1,1,0,0,0
Spring 2017,"ZHANG, ZHANMIN",C E,321,TRANSPORTATION SYSTEMS,0,22,7,13,13,14,1,10,0,0,1,0,0
Spring 2017,"ZHENG, RONGHUO",ACC,359,MANAGERIAL/COST ACCOUNTING,0,20,13,23,22,5,1,0,1,0,0,0,0
Spring 2017,"ZHENG, YUEBING",M E,386P,4-INTRO SOLID-STATE PROP MATLS,0,7,1,0,1,0,0,0,0,0,0,0,0
Spring 2017,"ZHOU, MINGYUAN",STA,371G,STATISTICS AND MODELING,0,24,28,22,25,20,1,1,2,1,3,2,0
Spring 2017,"ZINNANTE, DAVID R",M S,304,AMER MLTRY HIST: 1775-PRSNT,0,9,1,0,1,0,0,0,0,0,0,0,1
Spring 2017,"ZINNANTE, DAVID R",M S,375K,MSSN CMND & CMPNY GRADE OFFCR,0,10,4,1,0,0,0,0,0,0,0,0,0
Spring 2017,"ZOLDAN, JANETA",BME,379,TISSUE ENGINEERING,0,6,4,2,2,2,0,1,0,0,0,0,0
Spring 2017,"ZVINAKIS, KRISTINA",ACC,384,2-TAXATION OF ENTITIES I,0,14,4,3,17,3,0,0,0,0,0,0,0
Fall 2016,"AARONSON, SCOTT J",C S,395T,QUANTM/CLASCL COMPLXTY THRY,0,13,3,0,0,0,0,0,0,0,0,0,0
Fall 2016,"ABBYAD, CHRISTINE W",N,265,NUR CARE OF CHILDBEARING FAMS,0,20,0,0,10,0,0,0,0,0,0,0,0
Fall 2016,"ABBYAD, CHRISTINE W",N,323,GENETICS IN HEALTH CARE,0,53,0,0,5,0,0,0,0,0,0,0,0
Fall 2016,"ABELS, JARED",SPN,601D,FIRST-YEAR SPANISH I,0,2,4,4,8,4,1,0,0,0,0,0,0
Fall 2016,"ABI GHANNAM, NIVEEN",C E,333T,ENGINEERING COMMUNICATION,0,38,52,18,7,0,0,0,0,0,0,0,0
Fall 2016,"ABRAHAM, LAWRENCE D",KIN,315,MOTOR LEARNING,0,9,17,19,20,14,4,2,4,2,1,0,2
Fall 2016,"ABRAHAM, LAWRENCE D",KIN,395,59-BIOMECHS IN CLINCL SETTINGS,0,9,2,1,1,1,0,0,0,0,0,0,0
Fall 2016,"ABRAHAM, LEE E",T D,353T,COMEDY ACTING,0,7,4,0,2,0,0,0,0,0,0,0,0
Fall 2016,"ABRAHAM, SARAH A",C S,324E,ELEM OF GRAPHICS & VISUALIZATN,0,18,11,23,1,0,1,0,0,0,1,0,0
Fall 2016,"ABRAHAM, SARAH A",C S,329E,ELEMENTS OF MOBILE COMPUTING,0,26,11,7,0,5,1,0,0,0,0,0,2
Fall 2016,"ABRAHAM, SARAH A",C S,354R,GAME TECHNOLOGY,0,20,9,3,0,0,0,0,0,0,0,0,0
Fall 2016,"ABRAMSON, JEFFREY B",GOV,357M,4-CIVIL LIBERTIES,0,9,3,5,9,2,1,2,0,0,1,0,0
Fall 2016,"ABRAMSON, JEFFREY B",LAW,381C,CONST LAW II: CIVIL LIBERTIES,0,13,7,6,15,4,0,1,0,0,0,0,0
Fall 2016,"ABREVAYA, JASON I",ECO,348K,1-ADVANCED ECONOMETRICS,0,10,5,7,0,0,0,0,0,0,0,0,0
Fall 2016,"ABUSALI, P A",ASE,367K,FLIGHT DYNAMICS,0,18,12,4,8,5,4,7,9,1,2,0,4
Fall 2016,"ABUSALI, P A",ASE,372K,ATTITUDE DYNAMICS,0,5,10,3,4,6,6,7,8,0,1,0,0
Fall 2016,"ACOSTA, WYANZA R",PHM,282E,NONSCRP PHMTHR/SELF CARE I,0,19,20,21,35,12,11,7,0,1,0,0,0
Fall 2016,"ACOSTA, WYANZA R",UGS,302,SELF-CARE AND OTC PRODUCTS,0,15,2,0,0,0,0,0,1,0,0,0,0
Fall 2016,"ADAIR, JENNIFER K",ALD,321,PLAY IN EARLY CHILDHOOD DEVEL,0,80,19,4,2,4,0,1,1,0,1,0,1
Fall 2016,"ADAIR, JENNIFER K",EDC,385G,1-GLBL COMP EARLY CHILDHOOD,0,11,1,0,1,0,0,0,0,0,0,0,0
Fall 2016,"ADAMS, ELIZABETH D",C C,302,INTRO TO ANCIENT ROME-WB,0,60,24,10,15,10,3,3,1,1,1,1,2
Fall 2016,"ADAMS, ROBERT J JR",LAW,379M,TEXAS VENTURE LABS PRACTICUM,1,2,2,3,0,0,0,0,0,0,0,0,0
Fall 2016,"ADAMS, ROBERT J JR",MAN,385,TEXAS VENTURE LABS PRACTICUM,0,2,1,2,1,0,0,0,0,0,0,0,0
Fall 2016,"ADEJUMO, CHRISTOPHER O",ART,320K,DRAWING-NONMAJOR,0,13,4,1,0,0,0,0,0,0,0,0,0
Fall 2016,"ADEJUMO, CHRISTOPHER O",VAS,361C,CRITICISM/CONVERSATION ART,0,16,2,0,2,0,0,0,0,0,0,0,0
Fall 2016,"ADELMAN, DAVID E",LAW,397S,SMNR: ENERGY DEVEL AND POLICY,0,6,5,0,0,0,0,0,0,0,0,0,0
Fall 2016,"ADUT, ARI",SOC,379M,SOCIOLOGICAL THEORY,0,19,23,12,16,9,7,4,3,1,1,0,2
Fall 2016,"AFOLABI, OMONIYI",PRC,320E,3-AFRO-LUSO-BRAZILIAN WORLDS,0,2,3,3,1,1,0,0,0,0,0,0,0
Fall 2016,"AFOLABI, OMONIYI",UGS,302,BRAZILIAN STUDIES,0,14,2,1,0,1,0,0,0,0,0,0,0
Fall 2016,"AGARWALA, SEEMA",BIO,367C,CELL/MOLEC BASES NEUR DEVEL,0,4,4,3,3,2,0,0,1,0,1,0,0
Fall 2016,"AHONLE, ZACCHEUS J",S W,360K,MAKING SYS WORK PEOPLE DIS-WB,0,8,4,1,0,0,0,0,0,0,0,0,0
Fall 2016,"AHONLE, ZACCHEUS J",S W,387R,17-MKNG SYS WORK PEOPLE DIS-WB,0,2,4,0,0,0,0,0,0,0,0,0,0
Fall 2016,"AIDA, YUKIE",JPN,610D,JAPANESE II,0,21,4,2,3,3,0,3,1,1,0,0,0
Fall 2016,"AIKEN, ABIGAIL R",P A,388K,REPRODUCTIVE HEALTH/RIGHTS,0,6,2,0,0,0,0,0,0,0,0,0,0
Fall 2016,"AKELLA, MARUTHI R",ASE,370L,FLIGHT CONTROL SYSTEMS,0,8,14,10,16,9,6,5,3,0,1,2,0
Fall 2016,"AKELLA, MARUTHI R",ASE,381P,1-LINEAR SYSTEMS ANALYSIS,0,8,3,1,2,1,0,0,0,0,0,0,0
Fall 2016,"AKINGBALA, FUNSHO M",EDC,370E,3-SCIENCE-G,0,17,0,3,0,0,0,0,0,0,0,0,0
Fall 2016,"AL-BATAL, MAHMOUD M",ARA,381M,INTENSV GRAD LANG INSTRUCTN V,0,3,1,0,2,0,0,0,0,0,0,0,0
Fall 2016,"AL-BATAL, MAHMOUD M",ARA,531K,INTENSIVE ARABIC V,0,4,3,2,1,1,0,0,0,0,0,0,0
Fall 2016,"ALBERTSON, BETHANY L",GOV,314,INTRO TO SURVEY RESEARCH,0,8,4,2,2,0,0,0,0,0,0,0,0
