sem,prof,dept,course_nbr,course_name,a1,a2,a3,b1,b2,b3,c1,c2,c3,d1,d2,d3,f,semesters
Aggregate,"SUSSMAN, SARAH G",E,314J,1-LITERATURE AND FILM,0,14,1,3,1,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"WISE, RACHEL A",E,314J,1-LITERATURE AND FILM,0,8,10,3,1,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"COLE, ALLAN H JR",S W,387R,1-LOSS/GRIEF: INDIV/FAM PERSP,0,10,2,0,0,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"LIVERS, KEITH A",RUS,360,1-MAJOR WORKS OF DOSTOEVSKY,0,6,4,0,1,0,0,0,1,0,0,0,0,Fall 2013
Aggregate,"SADLER, MICHAEL A",B A,N284S,1-MANAGERIAL MICROECON-TEMBA,0,18,17,14,21,1,0,0,0,0,0,0,0,Summer 2016
Aggregate,"CASABIANCA, JODI M",EDP,380P,1-MEASUREMENT AND EVALUATION,0,66,3,9,5,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Fall 2014,Spring 2015"
Aggregate,"DODD, BARBARA G",EDP,380P,1-MEASUREMENT AND EVALUATION,0,2,1,1,2,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Spring 2014,Fall 2014,Spring 2015"
Aggregate,"MOYER, ERIC L",EDP,380P,1-MEASUREMENT AND EVALUATION,0,4,3,1,1,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"BOYARCHENKO, SVETLANA",ECO,387L,1-MICROECONOMICS I,0,15,16,16,7,7,1,4,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"DI-CAPUA, YOAV",MES,343,1-MODERN EGYPT: A HISTORY,0,11,9,9,6,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2016"
Aggregate,"DAVISON, NATALIE A",T D,352T,1-MUSICAL THEATRE DANCE I,0,57,12,2,0,0,0,0,0,0,0,0,0,"Spring 2015,Fall 2013,Spring 2014,Spring 2014,Fall 2014,Fall 2014,Fall 2015,Fall 2015,Spring 2016,Spring 2016,Spring 2017,Fall 2016"
Aggregate,"URRIETA, LUIS",EDC,388R,1-NARRATIVE AND ORAL TRADITION,0,20,5,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2015"
Aggregate,"KHAJAVIRAD, AIDA",ORI,391Q,1-NONLINEAR PROGRAMMING,0,6,1,5,1,0,0,0,0,0,0,0,0,"Fall 2014,Spring 2015,Fall 2015"
Aggregate,"OETTINGER, GERALD S",ECO,376M,1-PERSONNEL ECONOMICS,0,7,3,9,4,6,6,2,0,0,0,0,0,Spring 2015
Aggregate,"LEWIS, DEBORAH E",RTF,488M,1-PRE-THESIS PRODUCTION,0,6,2,0,0,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"O'BRIEN, WILLIAM J",C E,395Q,1-PROJECT CONTROLS,0,24,23,1,4,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2016,Fall 2015"
Aggregate,"BARD, JONATHAN F",ORI,390Q,1-PROJECT MANAGEMENT,0,10,3,0,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"HILL, VICTORIA C",AAS,310,1-PSY PERSP ASIAN AMER IDENT,0,4,1,0,2,1,0,2,0,0,0,0,0,Spring 2014
Aggregate,"RUDE, STEPHANIE S",EDP,397,1-PSYCHOPATHOLOGY,0,28,8,0,4,0,0,1,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"ROY, LORIENE",INF,388K,1-PUBLIC LIBRARIES,0,1,5,1,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"ALBERTSON, BETHANY L",GOV,381S,1-PUBLIC OPIN & VOTING BEHAV,0,1,4,3,0,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"KAHN, TERRY D",CRP,386,1-QUANTITATIVE METHODS,0,7,19,3,13,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"ZHANG, MING",CRP,386,1-QUANTITATIVE METHODS,0,14,6,1,3,1,0,2,0,0,0,0,0,"Fall 2014,Spring 2015"
Aggregate,"VANGELISTI, ANITA L",CMS,386N,1-QUANTITATIVE RESEARCH METHS,0,7,4,2,1,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"HOBERMAN, JOHN M",EUS,306,1-RACE/GNDR STEREOTYPE IN GER,0,1,2,2,4,1,0,0,0,0,0,0,0,Spring 2016
Aggregate,"MAYHEW, LINDA",LAH,305,1-REACTING TO THE PAST,0,54,29,3,2,1,0,0,0,0,0,0,0,"Spring 2015,Spring 2014,Spring 2016,Spring 2017"
Aggregate,"CHAMBERLAIN, KATHARINE L",EDC,370E,1-READING-A,0,20,1,1,0,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2014,Spring 2015"
Aggregate,"NUNEZ, IDALIA",EDC,370E,1-READING-D,0,19,1,3,0,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2016,Fall 2016"
Aggregate,"ZUNIGA, CHRISTIAN E",EDC,370E,1-READING-D,0,22,2,1,1,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"HIKIDA, MICHIKO",EDC,370E,1-READING-F,0,36,9,2,1,0,0,0,1,0,0,0,0,"Fall 2013,Fall 2014,Spring 2015"
Aggregate,"HIKIDA, MICHIKO",EDC,370E,1-READING-G,0,17,1,1,1,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2015"
Aggregate,"VILLARREAL, DORIS A",EDC,370E,1-READING-G,0,18,2,0,0,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"CHAMBERLAIN, KATHARINE L",EDC,370E,1-READING-I,0,22,0,0,2,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2014,Spring 2015"
Aggregate,"CHAMBERLAIN, KATHARINE L",EDC,370E,1-READING-J,0,18,1,0,1,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2014,Spring 2015"
Aggregate,"DURAN, LEAH",EDC,370E,1-READING-J,0,22,3,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"TAYLOR, LAURA A",EDC,370E,1-READING-J,0,20,0,2,0,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"DURAN, LEAH",EDC,370E,1-READING-L,0,15,3,0,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"ROACH, AUDRA",EDC,370E,1-READING-P,0,19,0,0,2,0,0,0,0,0,0,0,0,Fall 2016
Aggregate,"NUNEZ, IDALIA",EDC,370E,1-READING-R,0,12,3,0,0,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2016,Fall 2016"
Aggregate,"NUNEZ, IDALIA",EDC,370E,1-READING-Y,0,15,1,2,0,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2016,Fall 2016"
Aggregate,"CUBBIN, CATHERINE",S W,388R,1-RESEARCH METHODS I,0,11,10,4,1,0,1,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015,Fall 2016"
Aggregate,"FRIESEN, STEVEN J",R S,353,1-REVELATION/APOCALYPTIC LIT,0,1,0,2,2,1,0,2,1,0,0,1,0,Spring 2015
Aggregate,"CABELLO DE MARTINEZ, CRIS",SPN,368S,1-RHET & COMP FOR NATV SPKRS,0,7,2,2,0,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"BODIAN, MARION E",HIS,317N,1-ROOTS RELIGIOUS TOLERATION,0,3,2,1,1,3,0,0,1,0,0,0,2,Spring 2015
Aggregate,"GRIFFIN, LISA",KIN,386,1-RSCH METHS: PROPOSAL WRITING,0,14,13,10,2,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016"
Aggregate,"CONERLY, LORI L",S W,393U,1-S W PRAC ABUSED/NEG CHLD/FAM,0,19,9,2,0,0,0,0,0,0,0,0,0,"Spring 2014,Fall 2015,Fall 2016"
Aggregate,"STEIN, DAVID S",MOL,190C,1-SEMINAR IN MOL BIO I,0,10,16,0,0,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"GLIGORIC, MILOS",E E,382V,1-SOFTWARE EVOLUTION,0,4,3,4,5,1,1,0,0,0,0,0,0,Fall 2016
Aggregate,"RAVI-CHANDAR, KRISHNASWA",ASE,384P,1-SOLID MECHANICS I,0,2,0,1,2,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"WALKER, JEFFREY",RHE,330D,1-SOPHISTRY & INVENTN OF RHET,0,7,5,2,4,0,0,0,0,1,0,0,0,Fall 2014
Aggregate,"DEGENNARO, STEVEN A",RTF,341C,1-SOUND DESIGN AND MIXING,0,10,7,3,3,0,3,0,0,0,0,0,1,"Spring 2015,Spring 2016"
Aggregate,"POSTIGO OLSSON, PABLO",SPN,367P,1-SPANISH HLTH CARE PROFESSNS,0,9,1,0,0,0,0,0,0,0,1,0,0,Spring 2016
Aggregate,"RATHJE, ELLEN M",C E,387M,1-STABILITY OF EARTH SLOPES,0,5,11,5,5,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2016"
Aggregate,"KINNEY, WILLIAM R JR",ACC,383K,"1-STDS IN AUDITING, MPA PROG",0,26,25,16,14,2,0,0,0,0,0,0,0,Spring 2014
Aggregate,UNKNOWN,KIN,378,1-SUBSTANCE ABUSE PREVENTION I,0,15,4,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2013"
Aggregate,"AL-BATAL, MAHMOUD M",ARA,383C,1-TEACHING ARABIC AS FRGN LANG,0,16,8,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Spring 2016"
Aggregate,"CASE, MEGAN L",R S,315,1-THE BIBLE & ITS INTERPRETERS,0,3,2,0,5,1,0,0,1,0,0,0,0,Fall 2016
Aggregate,"KOEFOED, JONATHAN G",CTI,304,1-THE BIBLE & ITS INTERPRETERS,0,6,2,4,1,1,0,0,0,0,0,0,0,Fall 2015
Aggregate,"NEWHEISER, DAVID A",CTI,304,1-THE BIBLE & ITS INTERPRETERS,0,6,10,9,6,2,1,2,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"SCHOFER, JONATHAN W",CTI,304,1-THE BIBLE & ITS INTERPRETERS,0,8,0,0,0,0,0,0,0,0,0,0,2,Spring 2015
Aggregate,"ROCHLEN, AARON B",EDP,381,1-THEORIES IN COUNSELING,0,39,8,5,2,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"HO, PAUL S",M E,386S,1-THIN FILMS AND INTERFACES,0,22,14,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Fall 2014,Fall 2015,Spring 2016,Fall 2016"
Aggregate,"ZHANG, ZHANMIN",C E,391P,1-THRY AND BEHAV OF PAVEMENTS,0,4,2,1,0,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"SHANK, GERALD C",MNS,348,1-TRNG CRUISE: RSCH BIOL OCEAN,0,11,1,1,1,0,1,0,0,0,0,0,0,Spring 2014
Aggregate,"MARTINEZ, ANNE M",HIS,365G,1-US CATHOLIC HISTORY,0,1,3,4,2,1,0,0,1,0,0,0,0,Spring 2014
Aggregate,"LASHINGER, LAURA M",NTR,365,1-VITAMINS AND MINERALS,0,5,16,22,19,14,20,10,7,0,3,2,1,"Fall 2014,Fall 2015"
Aggregate,"SWEITZER, SARA J",NTR,365,1-VITAMINS AND MINERALS,0,20,9,6,12,2,4,0,0,0,0,0,0,Fall 2013
Aggregate,"JOHNSON, JENNIFER L",CSD,293D,1-VOICE DISORDERS,0,50,15,2,1,0,0,0,0,0,0,0,0,"Fall 2015,Fall 2016"
Aggregate,"CASARES, OSCAR H",CRW,325,1-WRITING BORDER NARRATIVES,0,1,4,4,0,1,1,0,0,0,0,1,0,"Fall 2015,Spring 2016"
Aggregate,"SENA, DAVID M",ANS,379,1-WRTNG/AUTHORITY EARLY CHINA,0,0,0,0,4,3,1,3,0,0,0,0,0,Fall 2014
Aggregate,"EVANS CASE, RHONDA L",GOV,365N,10-AUSTRALIAN SOCIETY & POLIT,0,17,9,14,11,8,1,4,2,1,1,0,3,"Fall 2013,Spring 2014,Fall 2014,Spring 2015,Fall 2015"
Aggregate,"VALDEZ, FRED JR",LAS,324L,10-CIVILIZATION OF THE MAYA,0,6,1,4,5,0,1,2,0,0,0,0,0,Fall 2015
Aggregate,"KOEFOED, JONATHAN G",GOV,314,10-CLASSICS OF SOCL/POLIT THOU,0,2,3,0,1,0,1,0,0,0,1,0,2,Spring 2016
Aggregate,"REN, PENGYU",BME,383J,10-COMPUTATIONAL BIOMOL ENGR,0,6,0,2,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Fall 2015"
Aggregate,"POPE, BARBARA M",T D,354T,10-COSTUME DESIGN SKILLS,0,6,3,4,0,1,1,0,0,0,0,0,0,"Fall 2014,Fall 2016"
Aggregate,"CARRINGTON, BENJAMIN H",SOC,395L,10-CRIT THRY OF RACE & RACISM,0,21,14,1,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Fall 2015,Spring 2017"
Aggregate,"FRAGALE, CHRISTINA L",SED,380,10-CUL/LING DIVR SED/REH COUNS,0,14,2,0,0,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"HAJJ, HAZEM",E E,380L,10-DATA MINING,0,29,6,4,5,0,0,0,0,0,0,0,0,Fall 2015
Aggregate,"KING, BRADLEY R",E,314L,10-GOODREADS,0,15,2,2,1,1,0,0,0,0,0,0,0,"Fall 2015,Fall 2015"
Aggregate,"ENGLAND, NORA C",LIN,350,10-HOW TO DESCRIBE A LANGUAGE,0,4,5,0,3,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2016,Fall 2016"
Aggregate,"ADAMS, MICHAEL W",LAH,350,10-IN SEARCH OF MEANING,0,14,4,8,0,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2015,Spring 2016"
Aggregate,"EDWARDS, DAVID V",GOV,360N,10-INTRO TO INTERNATL RELATNS,0,26,27,28,23,28,7,7,6,3,3,0,6,"Fall 2013,Fall 2014,Spring 2015"
Aggregate,"CLEMENS, NATHAN",SED,383,10-INTRVNTNS: READING DISABLTS,0,9,3,0,0,1,0,0,0,0,0,0,0,Spring 2017
Aggregate,"MILLS, JOHN R",MUS,387L,10-JAZZ ENSEMBLE LITERATURE,0,6,0,2,0,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2015,Fall 2015,Spring 2017"
Aggregate,"MILLS, JOHN R",MUS,387L,10-JAZZ PERSPECTIVES,0,3,3,0,1,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2015,Fall 2015,Spring 2017"
Aggregate,"LANDAU, BRENT",C C,348,10-JESUS IN HIST AND TRADITION,0,5,2,2,0,0,0,0,0,0,0,0,1,"Spring 2014,Spring 2016,Spring 2017"
Aggregate,"SAGER, ALAN M",GOV,357M,10-LAW OF POLITICS,0,11,19,17,10,4,1,0,0,0,0,0,0,"Fall 2014,Fall 2016"
Aggregate,"BLACKWOOD, SUSAN C",ADV,378S,10-LDRSHIP/ADMIN SPORTS ORGS,0,12,5,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"BOMMER, PAUL M",BGS,S370,10-NONTECH EXPLRATN & PRODUCTN,0,15,6,1,9,5,0,1,0,0,0,0,0,Summer 2016
Aggregate,"CHIOU, DEREK",E E,382N,10-PARALLEL COMP ARCHITECTURE,0,16,4,7,2,1,0,0,0,0,0,0,0,Fall 2015
Aggregate,"MCCRAY, TALIA M",CRP,383,10-PLANNING FOR MEGAREGIONS,0,1,9,5,0,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"HOPKINS, MARIAH E",ANT,348K,10-PRIMATE CONSERVATION,0,4,2,2,1,2,1,0,0,0,0,0,0,Spring 2015
Aggregate,"AWAD, GERMINE H",EDP,362,10-PSYCHOLOGY OF WOMEN,0,24,19,23,6,3,0,1,0,0,0,0,0,"Fall 2013,Spring 2014,Spring 2015,Fall 2015,Spring 2016,Spring 2017,Fall 2016"
Aggregate,"OPPENHEIM, ROBERT M",ANS,340,10-RITUAL & RELIGION IN KOREA,0,8,1,2,3,1,1,1,0,0,0,0,1,Fall 2015
Aggregate,"AINSLIE, RICARDO C",EDP,381,10-RORSCHACH AND TAT INTERPRET,0,6,4,2,0,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"STEPHENS, KERI K",CMS,390S,10-SURVEY OF ORG COMM,0,7,4,0,0,0,0,0,0,0,0,0,0,Spring 2016
Aggregate,"MILLS, JOHN R",MUS,387L,10-TOPICS IN JAZZ,0,5,3,0,2,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2015,Fall 2015,Spring 2017"
Aggregate,"PAVELKA, KAREN L",INF,393C,10-TREATMENT TECHS FLAT PAPER,0,18,4,2,0,0,0,0,1,0,0,0,0,"Fall 2013,Spring 2015,Spring 2016"
Aggregate,"GREEN, LAURIE B",AMS,321,10-WOMEN AND SOCL MVMNTS IN US,0,1,3,2,3,1,0,1,0,1,0,0,0,Spring 2015
Aggregate,"COVEY, ERIC D",AFR,317C,100 YEARS IN AFRICA,0,7,2,1,2,1,0,1,0,0,0,0,0,Spring 2014
Aggregate,"KWASINSKI, ALEXIS",E E,394J,11-ADV TPCS IN PWR ELECTRONICS,0,10,2,0,1,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"MINUTAGLIO, WILLIAM D",J,395,11-ADV WRIT/PUBL AFFRS REPORT,0,7,1,3,3,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"STEIN, LAURA L",RTF,365,11-ALT AND ACTIVIST MEDIA,0,6,5,4,3,0,2,0,0,0,1,0,0,"Fall 2014,Fall 2015"
Aggregate,"EL-ARISS, TAREK A",ARA,360L,11-ARABIC VOICES POETRY TO RAP,0,16,2,1,0,0,0,0,0,0,0,0,0,"Fall 2014,Fall 2016"
Aggregate,"DRIGA, MIRCEA D",E E,394,11-DSGN OF ELECTRICAL MACHINES,0,9,2,0,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"RALEY, RUTHINE K",SOC,389K,11-FAMILY AND HOUSEHOLD DEMOG,0,4,1,0,1,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"FLOWER, ANDREA L",SED,386,11-FND POS BEH SUPP/CLSRM MGMT,0,11,2,0,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"PFANNENSTIEL, KATHLEEN L",SED,386,11-FND POS BEH SUPP/CLSRM MGMT,0,7,1,1,1,0,0,1,0,0,0,0,0,"Spring 2016,Fall 2016"
Aggregate,"STOGNER, ROY H",ASE,382Q,11-FOUNDATN COMPUT FLUID DYNAM,0,6,2,1,1,0,1,0,0,0,0,0,0,Fall 2013
Aggregate,"VOSS, TANYA M",S W,393T,11-INTERNATIONAL SOCIAL WORK,0,7,2,0,0,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"FREIBERGER, OLIVER",ANS,340,11-INTRO COMPARATIVE RELIGION,0,5,3,2,0,1,1,0,0,0,0,0,0,Fall 2016
Aggregate,"FREIBERGER, OLIVER",ANS,301M,11-INTRODUCTION TO BUDDHISM,0,42,6,3,5,4,1,0,0,0,0,1,0,"Fall 2013,Spring 2016"
Aggregate,UNKNOWN,ANS,301M,11-INTRODUCTION TO BUDDHISM,0,9,3,2,0,2,0,0,0,0,0,0,0,Spring 2017
Aggregate,"BROWN, KENNETH C",ACC,380K,11-INTRODUCTION TO TAXATION,0,9,7,4,4,2,0,0,0,0,0,0,0,Fall 2015
Aggregate,"HOLBROOK, TERRI",ACC,S380K,11-INTRODUCTION TO TAXATION,0,7,1,4,5,2,0,0,0,0,0,0,0,Summer 2016
Aggregate,"MILLS, LILLIAN F",ACC,380K,11-INTRODUCTION TO TAXATION,0,5,2,1,3,0,0,0,0,0,0,0,0,Fall 2013
Aggregate,"ROBINSON, JOHN R",ACC,380K,11-INTRODUCTION TO TAXATION,0,3,2,1,0,0,0,0,0,0,0,0,0,Spring 2015
Aggregate,"SEIDMAN, JERI K",ACC,380K,11-INTRODUCTION TO TAXATION,0,5,11,8,7,4,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"DRUMWRIGHT, MINETTE E",ADV,378,11-LEADERSHIP AND ETHICS,0,10,11,22,12,3,1,0,0,0,0,0,0,"Fall 2014,Spring 2015,Fall 2015,Spring 2016,Spring 2017,Fall 2016"
Aggregate,"PFANNENSTIEL, KATHLEEN L",SED,386,11-POS BEH INT SUPP/CLSRM MGMT,0,11,1,0,2,0,0,0,0,0,0,0,0,"Spring 2016,Fall 2016"
Aggregate,"BOONE, AUDRA L",FIN,394,11-PRIVATE EQUITY,0,17,5,8,13,1,0,0,0,0,0,0,0,Fall 2014
Aggregate,"COKLEY, KEVIN O",AFR,374D,11-PSYCHOL AFR AMER EXPERIENCE,0,12,11,0,2,2,0,0,0,0,0,0,0,"Spring 2014,Spring 2016,Spring 2017"
Aggregate,"MILLER, CAMPBELL L",KIN,119,11-RHYTHMIC ACTIVITIES & DANCE,0,25,7,1,0,1,0,0,0,0,0,0,0,"Fall 2013,Fall 2014"
Aggregate,"SMILJANIC, RAJKA",LIN,350,11-SPEECH INTELLIGIBILITY,0,13,2,1,4,1,0,0,0,0,0,0,2,"Fall 2014,Spring 2017"
Aggregate,"ELDER, REBECCA K",INF,393C,11-TREATMENT TECHS BOUND MATLS,0,22,6,2,3,0,0,0,0,0,0,0,1,"Spring 2014,Spring 2015,Spring 2016,Spring 2017"
Aggregate,"BHADRA, JAYANTA",E E,382M,11-VERIFICATION OF DIGITAL SYS,0,24,3,3,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"LAWRENCE, MARK A",AMS,321,11-VIETNAM WARS,0,2,1,0,1,2,1,2,2,0,0,0,1,Spring 2015
Aggregate,"MACKAY, CAROL H",E,370W,11-WOMEN'S AUTOBIOGRAPHCL WRTG,0,45,16,8,1,0,0,1,0,0,0,0,0,"Spring 2014,Fall 2014,Spring 2016,Spring 2017"
Aggregate,"BROWNSON, CHRIS B",EDP,385C,12-ACAD/STDNT AFF IN HIGHER ED,0,14,6,1,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"CHYI, HSIANG",J,395,12-ADV SOCIAL SCIENCE METHODS,0,5,2,0,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2017"
Aggregate,"JOHNSON, THOMAS J",J,395,12-ADV SOCIAL SCIENCE METHODS,0,4,2,0,0,0,0,1,0,0,0,0,0,Spring 2014
Aggregate,"ROUX, STANLEY J JR",BIO,389,12-ADVANCED PLANT PHYSIOLOGY,0,2,0,0,3,0,0,1,0,0,0,0,0,Fall 2015
Aggregate,"DOHERTY, BRIAN F",E,349S,12-ALICE MUNRO,0,12,2,1,2,2,0,0,1,0,0,0,0,Spring 2015
Aggregate,"BARRISH, PHILLIP J",E,370W,12-AMER LITERARY MASCULINITIES,0,6,8,4,2,4,3,2,2,0,1,0,0,"Spring 2015,Spring 2017"
Aggregate,"ERK, KATRIN E",LIN,350,12-ANLY TXT DATA: LING STATS,0,24,2,2,2,2,0,0,0,0,0,0,2,"Fall 2014,Spring 2015,Fall 2015,Fall 2016"
Aggregate,"TANRIVERDI, HUSEYIN",ACC,F380K,12-COMP AUDIT AND SYS SECURITY,0,6,15,17,1,0,0,0,0,0,0,0,0,Summer 2016
Aggregate,"BROWER, BENJAMIN C",HIS,306N,12-INTRO MODERN NORTH AFRICA,0,2,5,6,2,3,1,0,1,0,0,0,0,"Fall 2015,Spring 2016"
Aggregate,"GARG, VIJAY K",E E,382C,12-MULTICORE COMPUTING,0,19,19,7,1,0,1,1,0,0,0,0,0,Fall 2016
Aggregate,"RODRIGUEZ, ERIN M",EDP,382E,12-PEDIATRIC PSYCHOLOGY,0,19,4,2,1,0,0,0,0,0,0,0,0,"Fall 2015,Fall 2016"
Aggregate,"AWAD, GERMINE H",EDP,381,12-PSYCH OF WOMEN AND GENDER,0,8,2,0,0,0,0,0,0,0,0,0,0,Fall 2014
Aggregate,"DI FIORE, ANTHONY F",ANT,348K,12-SEX AND HUMAN NATURE,0,2,1,2,4,4,1,1,1,0,1,0,1,Spring 2016
Aggregate,"BARUA, ANITESH",MIS,382N,12-SOCIAL MEDIA ANALYTICS,0,18,7,12,13,0,0,0,0,0,0,0,1,"Spring 2014,Spring 2015"
Aggregate,"RAMIREZ, TERESITA B",EDC,370S,12-TEACHING SEC PHYSICAL EDUC,0,2,8,4,1,7,3,0,1,0,0,0,0,"Spring 2015,Spring 2014"
Aggregate,"EPPERSON, ANNE E",MUS,387L,12-TPCS COLLABORATV PIANO LIT,0,2,8,5,0,1,0,0,0,0,0,0,0,"Fall 2014,Spring 2015"
Aggregate,"VALENTINE, COLETTE T",MUS,387L,12-TPCS COLLABORATV PIANO LIT,0,7,2,0,0,0,0,0,0,0,0,0,0,Spring 2017
Aggregate,"NEWMAN, MARTHA G",HIS,344G,12TH-CENTURY RENAIS: 1050-1200,0,23,9,6,5,2,0,1,0,0,0,0,1,"Fall 2014,Spring 2016"
Aggregate,"PHILPOT, TASHA S",AFR,374D,13-AFRICAN AMERICAN POLITICS,0,0,2,0,3,1,1,0,0,0,3,0,0,Spring 2016
Aggregate,"DE LA GARZA, DENISE V",S W,387R,13-AGING AND DISABILITY-WB,0,4,2,0,0,0,0,0,0,0,0,0,0,"Spring 2015,Fall 2015,Spring 2016"
Aggregate,"SEAY, PENELOPE C",S W,387R,13-AGING AND DISABILITY-WB,0,11,0,2,0,0,0,0,0,0,0,0,0,"Fall 2013,Spring 2014,Fall 2014"
Aggregate,"DE VECIANA, GUSTAVO A",E E,381K,13-ANLY AND DSGN OF COMM NETWK,0,9,2,0,0,0,0,0,0,0,0,0,0,Spring 2014
Aggregate,"RICHARDSON, MATTHEW T",AFR,372E,13-BLACK QUEER LITERATURE/FILM,0,10,14,1,1,1,2,0,1,0,0,0,0,"Spring 2015,Spring 2016,Spring 2017"
Aggregate,"ANTOKOLETZ, ELLIOTT M",MUS,387L,13-CHAMBER MUSIC: 18TH C-PRSNT,0,5,1,0,1,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2014,Spring 2017,Fall 2016"
Aggregate,"MACKAY, CAROL H",E,349S,13-CHARLES DICKENS-HON,0,5,6,1,1,0,0,0,0,0,0,0,0,"Spring 2014,Spring 2016,Fall 2016"
Aggregate,"SHORKEY, CLAYTON T",S W,393R,13-COGNITIVE-BEHAV THERAPY,0,19,3,0,0,1,0,0,0,0,0,0,0,"Fall 2013,Fall 2013,Spring 2014,Fall 2014,Spring 2015"
Aggregate,"GOLD, BRADLEY M",LEB,S380,13-COMMERCIAL TRANSACTIONS,0,4,0,1,4,0,0,0,0,0,0,0,1,Summer 2016
Aggregate,"MURRAY, PAULA C",LEB,F370,13-CONTRACTS & REAL PROPERTY,0,6,5,7,9,5,4,1,0,0,0,0,0,Summer 2016
Aggregate,"HAYWARD, MARK D",SOC,389K,13-EVENT HISTORY ANALYSIS,0,6,7,1,0,0,0,0,0,0,0,0,0,"Fall 2013,Fall 2016"
Aggregate,"WILKINSON, LYNN R",EUS,347,13-FILMS OF INGMAR BERGMAN,0,8,1,1,1,1,0,0,0,0,0,0,0,Fall 2016
Aggregate,"LAKE, LARRY W",PGE,379,13-FUNDMTLS ENHNCD OIL RECVRY,0,6,3,0,0,0,0,7,2,0,0,0,0,Spring 2016
Aggregate,"CHAPMAN, TERRENCE L",GOV,360N,13-GLOBAL GOVERNANCE,0,34,12,15,30,9,11,12,9,0,2,0,2,"Fall 2015,Spring 2017,Fall 2016"
Aggregate,"TUTTLE, JOHN C",ACC,F380K,13-INFO TECH ACC/CONT-MPA,0,16,24,13,4,2,0,0,0,0,0,0,0,Summer 2016
